,Origin_Airport,Destination_Airport,Departure_Time,Arrival_Time,Airline,Duration,Date,Price
1447,SGN,UIH,3:25 PM,4:40 PM,Vietnam Airlines,1 hr 15 min,2024-06-18,"₫1,389,000"
1448,SGN,UIH,1:25 PM,2:35 PM,Vietravel Airlines,1 hr 10 min,2024-06-19,"₫1,142,840"
1449,SGN,UIH,11:30 AM,12:45 PM,Bamboo Airways,1 hr 15 min,2024-06-19,"₫1,253,000"
1450,SGN,UIH,7:00 AM,8:15 AM,Vietnam Airlines,1 hr 15 min,2024-06-19,"₫1,270,000"
1451,SGN,UIH,6:50 AM,8:00 AM,VietJet Air,1 hr 10 min,2024-06-19,"₫1,382,600"
1452,SGN,UIH,10:40 AM,11:50 AM,VietJet Air,1 hr 10 min,2024-06-19,"₫1,382,600"
1453,SGN,UIH,6:25 PM,7:35 PM,VietJet Air,1 hr 10 min,2024-06-19,"₫1,382,600"
1454,SGN,UIH,3:25 PM,4:40 PM,Vietnam Airlines,1 hr 15 min,2024-06-19,"₫1,389,000"
1455,SGN,UIH,1:25 PM,2:35 PM,Vietravel Airlines,1 hr 10 min,2024-06-20,"₫1,240,040"
1456,SGN,UIH,7:00 AM,8:15 AM,Vietnam Airlines,1 hr 15 min,2024-06-20,"₫1,389,000"
1457,SGN,UIH,11:30 AM,12:45 PM,Bamboo Airways,1 hr 15 min,2024-06-20,"₫1,393,000"
1458,SGN,UIH,6:50 AM,8:00 AM,VietJet Air,1 hr 10 min,2024-06-20,"₫1,382,600"
1459,SGN,UIH,10:40 AM,11:50 AM,VietJet Air,1 hr 10 min,2024-06-20,"₫1,382,600"
1460,SGN,UIH,6:25 PM,7:35 PM,VietJet Air,1 hr 10 min,2024-06-20,"₫1,382,600"
1461,SGN,UIH,3:25 PM,4:40 PM,Vietnam Airlines,1 hr 15 min,2024-06-20,"₫1,519,000"
1462,SGN,VKG,8:35 AM,9:25 AM,Vietnam Airlines,50 min,2024-06-18,"₫1,033,000"
1463,SGN,VKG,8:35 AM,9:25 AM,Vietnam Airlines,50 min,2024-06-20,"₫1,108,000"
1464,SGN,VCL,5:55 AM,7:15 AM,VietJet Air,1 hr 20 min,2024-06-13,"₫1,382,600"
1465,SGN,VCL,11:55 AM,1:25 PM,Vietnam Airlines,1 hr 30 min,2024-06-13,"₫1,519,000"
1466,SGN,VCL,6:00 PM,7:30 PM,Vietnam Airlines,1 hr 30 min,2024-06-13,"₫1,519,000"
1467,SGN,VCL,11:05 AM,12:25 PM,VietJet Air,1 hr 20 min,2024-06-13,"₫1,544,600"
1468,SGN,VCL,6:00 PM,7:20 PM,VietJet Air,1 hr 20 min,2024-06-13,"₫1,544,600"
1469,SGN,VCL,6:00 PM,7:20 PM,VietJet Air,1 hr 20 min,2024-06-14,"₫1,382,600"
1470,SGN,VCL,5:55 AM,7:15 AM,VietJet Air,1 hr 20 min,2024-06-14,"₫1,544,600"
1471,SGN,VCL,11:05 AM,12:25 PM,VietJet Air,1 hr 20 min,2024-06-14,"₫1,793,000"
1472,SGN,VCL,11:55 AM,1:25 PM,Vietnam Airlines,1 hr 30 min,2024-06-14,"₫1,800,000"
1473,SGN,VCL,6:05 PM,7:30 PM,Vietnam Airlines,1 hr 25 min,2024-06-14,"₫1,800,000"
1474,SGN,VCL,,,,,2024-06-14,
1475,SGN,VCL,,,,,2024-06-14,
1476,SGN,VCL,,,,,2024-06-14,
1477,SGN,VCL,6:00 PM,7:20 PM,VietJet Air,1 hr 20 min,2024-06-15,"₫1,382,600"
1478,SGN,VCL,6:00 PM,7:30 PM,Vietnam Airlines,1 hr 30 min,2024-06-15,"₫1,519,000"
1479,SGN,VCL,11:55 AM,1:25 PM,Vietnam Airlines,1 hr 30 min,2024-06-15,"₫1,659,000"
1480,SGN,VCL,11:05 AM,12:25 PM,VietJet Air,1 hr 20 min,2024-06-15,"₫1,793,000"
1481,SGN,VCL,12:00 PM,1:25 PM,Vietnam Airlines,1 hr 25 min,2024-06-16,"₫1,519,000"
1482,SGN,VCL,5:55 AM,7:15 AM,VietJet Air,1 hr 20 min,2024-06-16,"₫1,382,600"
1483,SGN,VCL,11:05 AM,12:25 PM,VietJet Air,1 hr 20 min,2024-06-16,"₫1,382,600"
1484,SGN,VCL,6:00 PM,7:20 PM,VietJet Air,1 hr 20 min,2024-06-16,"₫1,382,600"
1485,SGN,VCL,6:00 PM,7:30 PM,Vietnam Airlines,1 hr 30 min,2024-06-16,"₫1,519,000"
1486,SGN,VCL,6:00 PM,7:30 PM,Vietnam Airlines,1 hr 30 min,2024-06-17,"₫1,270,000"
1487,SGN,VCL,5:55 AM,7:15 AM,VietJet Air,1 hr 20 min,2024-06-17,"₫1,382,600"
1488,SGN,VCL,11:05 AM,12:25 PM,VietJet Air,1 hr 20 min,2024-06-17,"₫1,382,600"
1489,SGN,VCL,6:00 PM,7:20 PM,VietJet Air,1 hr 20 min,2024-06-17,"₫1,382,600"
1490,SGN,VCL,11:55 AM,1:25 PM,Vietnam Airlines,1 hr 30 min,2024-06-17,"₫1,519,000"
1491,SGN,VCL,6:00 PM,7:30 PM,Vietnam Airlines,1 hr 30 min,2024-06-18,"₫1,270,000"
1492,SGN,VCL,11:05 AM,12:25 PM,VietJet Air,1 hr 20 min,2024-06-18,"₫1,382,600"
1493,SGN,VCL,6:00 PM,7:20 PM,VietJet Air,1 hr 20 min,2024-06-18,"₫1,382,600"
1494,SGN,VCL,11:55 AM,1:25 PM,Vietnam Airlines,1 hr 30 min,2024-06-18,"₫1,389,000"
1495,SGN,VCL,,,,,2024-06-18,
1496,SGN,VCL,,,,,2024-06-18,
1497,SGN,VCL,11:05 AM,12:25 PM,VietJet Air,1 hr 20 min,2024-06-19,"₫1,242,200"
1498,SGN,VCL,6:00 PM,7:30 PM,Vietnam Airlines,1 hr 30 min,2024-06-19,"₫1,270,000"
1499,SGN,VCL,11:55 AM,1:25 PM,Vietnam Airlines,1 hr 30 min,2024-06-19,"₫1,389,000"
1500,SGN,VCL,5:55 AM,7:15 AM,VietJet Air,1 hr 20 min,2024-06-19,"₫2,441,000"
1501,SGN,VCL,6:00 PM,7:20 PM,VietJet Air,1 hr 20 min,2024-06-19,"₫2,441,000"
1502,SGN,VCL,6:00 PM,7:20 PM,VietJet Air,1 hr 20 min,2024-06-20,"₫1,382,600"
1503,SGN,VCL,11:05 AM,12:25 PM,VietJet Air,1 hr 20 min,2024-06-20,"₫1,544,600"
1504,SGN,VCL,11:55 AM,1:25 PM,Vietnam Airlines,1 hr 30 min,2024-06-20,"₫1,951,000"
1505,SGN,VCL,6:00 PM,7:30 PM,Vietnam Airlines,1 hr 30 min,2024-06-20,"₫1,951,000"
1506,SGN,THD,10:55 AM,12:55 PM,VietJet Air,2 hr,2024-06-13,"₫2,138,600"
1507,SGN,THD,12:45 PM,2:45 PM,VietJet Air,2 hr,2024-06-13,"₫2,138,600"
1508,SGN,THD,6:45 AM,8:40 AM,Vietnam Airlines,1 hr 55 min,2024-06-13,"₫2,361,000"
1509,SGN,THD,6:10 AM,8:10 AM,VietJet Air,2 hr,2024-06-13,"₫2,138,600"
1510,SGN,THD,3:20 PM,5:20 PM,VietJet Air,2 hr,2024-06-13,"₫2,138,600"
1511,SGN,THD,5:50 PM,7:50 PM,VietJet Air,2 hr,2024-06-13,"₫2,138,600"
1512,SGN,THD,6:45 AM,8:40 AM,Vietnam Airlines,1 hr 55 min,2024-06-14,"₫2,145,000"
1513,SGN,THD,6:10 AM,8:10 AM,VietJet Air,2 hr,2024-06-14,"₫2,138,600"
1514,SGN,THD,10:55 AM,12:55 PM,VietJet Air,2 hr,2024-06-14,"₫2,138,600"
1515,SGN,THD,12:45 PM,2:45 PM,VietJet Air,2 hr,2024-06-14,"₫2,138,600"
1516,SGN,THD,3:20 PM,5:20 PM,VietJet Air,2 hr,2024-06-14,"₫2,138,600"
1517,SGN,THD,5:50 PM,7:50 PM,VietJet Air,2 hr,2024-06-14,"₫2,138,600"
1518,SGN,THD,12:05 PM,2:05 PM,Vietnam Airlines,2 hr,2024-06-14,"₫2,361,000"
1519,SGN,THD,6:45 AM,8:40 AM,Vietnam Airlines,1 hr 55 min,2024-06-15,"₫2,145,000"
1520,SGN,THD,6:10 AM,8:10 AM,VietJet Air,2 hr,2024-06-15,"₫2,138,600"
1521,SGN,THD,3:20 PM,5:20 PM,VietJet Air,2 hr,2024-06-15,"₫2,138,600"
1522,SGN,THD,12:45 PM,2:45 PM,VietJet Air,2 hr,2024-06-15,"₫2,322,200"
1523,SGN,THD,5:45 PM,7:45 PM,VietJet Air,2 hr,2024-06-15,"₫2,322,200"
1524,SGN,THD,12:05 PM,2:05 PM,Vietnam Airlines,2 hr,2024-06-15,"₫2,361,000"
1525,SGN,THD,6:45 AM,8:40 AM,Vietnam Airlines,1 hr 55 min,2024-06-16,"₫2,145,000"
1526,SGN,THD,6:10 AM,8:10 AM,VietJet Air,2 hr,2024-06-16,"₫2,138,600"
1527,SGN,THD,10:55 AM,12:55 PM,VietJet Air,2 hr,2024-06-16,"₫2,138,600"
1528,SGN,THD,12:45 PM,2:45 PM,VietJet Air,2 hr,2024-06-16,"₫2,138,600"
1529,SGN,THD,3:20 PM,5:20 PM,VietJet Air,2 hr,2024-06-16,"₫2,138,600"
1530,SGN,THD,5:45 PM,7:45 PM,VietJet Air,2 hr,2024-06-16,"₫2,138,600"
1531,SGN,THD,12:05 PM,2:05 PM,Vietnam Airlines,2 hr,2024-06-17,"₫2,145,000"
1532,SGN,THD,6:10 AM,8:10 AM,VietJet Air,2 hr,2024-06-17,"₫2,138,600"
1533,SGN,THD,10:55 AM,12:55 PM,VietJet Air,2 hr,2024-06-17,"₫2,138,600"
1534,SGN,THD,12:45 PM,2:45 PM,VietJet Air,2 hr,2024-06-17,"₫2,138,600"
1535,SGN,THD,3:20 PM,5:20 PM,VietJet Air,2 hr,2024-06-17,"₫2,138,600"
1536,SGN,THD,5:50 PM,7:50 PM,VietJet Air,2 hr,2024-06-17,"₫2,138,600"
1537,SGN,THD,12:05 PM,2:05 PM,Vietnam Airlines,2 hr,2024-06-18,"₫2,145,000"
1538,SGN,THD,6:10 AM,8:10 AM,VietJet Air,2 hr,2024-06-18,"₫2,138,600"
1539,SGN,THD,10:55 AM,12:55 PM,VietJet Air,2 hr,2024-06-18,"₫2,138,600"
1540,SGN,THD,12:45 PM,2:45 PM,VietJet Air,2 hr,2024-06-18,"₫2,138,600"
1541,SGN,THD,3:20 PM,5:20 PM,VietJet Air,2 hr,2024-06-18,"₫2,138,600"
1542,SGN,THD,5:50 PM,7:50 PM,VietJet Air,2 hr,2024-06-18,"₫2,138,600"
1543,SGN,THD,12:05 PM,2:05 PM,Vietnam Airlines,2 hr,2024-06-19,"₫2,145,000"
1544,SGN,THD,6:10 AM,8:10 AM,VietJet Air,2 hr,2024-06-19,"₫2,138,600"
1545,SGN,THD,10:55 AM,12:55 PM,VietJet Air,2 hr,2024-06-19,"₫2,138,600"
1546,SGN,THD,12:45 PM,2:45 PM,VietJet Air,2 hr,2024-06-19,"₫2,138,600"
1547,SGN,THD,3:20 PM,5:20 PM,VietJet Air,2 hr,2024-06-19,"₫2,138,600"
1548,SGN,THD,5:50 PM,7:50 PM,VietJet Air,2 hr,2024-06-19,"₫2,138,600"
1549,SGN,THD,3:20 PM,5:20 PM,VietJet Air,2 hr,2024-06-20,"₫2,138,600"
1550,SGN,THD,5:50 PM,7:50 PM,VietJet Air,2 hr,2024-06-20,"₫2,138,600"
1551,SGN,THD,12:05 PM,2:05 PM,Vietnam Airlines,2 hr,2024-06-20,"₫2,361,000"
1552,SGN,THD,6:10 AM,8:10 AM,VietJet Air,2 hr,2024-06-20,"₫2,322,200"
1553,SGN,THD,12:45 PM,2:45 PM,VietJet Air,2 hr,2024-06-20,"₫2,322,200"
1554,SGN,TBB,6:05 AM,7:15 AM,VietJet Air,1 hr 10 min,2024-06-13,"₫1,436,600"
1555,SGN,TBB,7:40 AM,9:05 AM,Vietnam Airlines,1 hr 25 min,2024-06-13,"₫1,713,000"
1556,SGN,TBB,7:40 AM,9:05 AM,Vietnam Airlines,1 hr 25 min,2024-06-14,"₫1,616,000"
1557,SGN,TBB,,,,,2024-06-14,
1558,SGN,TBB,6:05 AM,7:15 AM,VietJet Air,1 hr 10 min,2024-06-15,"₫1,436,600"
1559,SGN,TBB,7:40 AM,9:05 AM,Vietnam Airlines,1 hr 25 min,2024-06-15,"₫1,519,000"
1560,SGN,TBB,7:40 AM,9:05 AM,Vietnam Airlines,1 hr 25 min,2024-06-16,"₫1,422,000"
1561,SGN,TBB,7:40 AM,9:05 AM,Vietnam Airlines,1 hr 25 min,2024-06-17,"₫1,422,000"
1562,SGN,TBB,6:05 AM,7:15 AM,VietJet Air,1 hr 10 min,2024-06-18,"₫1,134,200"
1563,SGN,TBB,7:40 AM,9:05 AM,Vietnam Airlines,1 hr 25 min,2024-06-18,"₫1,422,000"
1564,SGN,TBB,7:40 AM,9:05 AM,Vietnam Airlines,1 hr 25 min,2024-06-19,"₫1,324,000"
1565,SGN,TBB,6:05 AM,7:15 AM,VietJet Air,1 hr 10 min,2024-06-20,"₫1,328,600"
1566,SGN,TBB,7:40 AM,9:05 AM,Vietnam Airlines,1 hr 25 min,2024-06-20,"₫1,519,000"
1567,SGN,VII,10:20 AM,12:10 PM,VietJet Air,1 hr 50 min,2024-06-14,"₫1,976,600"
1568,SGN,VII,7:20 PM,9:10 PM,Bamboo Airways,1 hr 50 min,2024-06-14,"₫2,041,000"
1569,SGN,VII,11:20 AM,1:05 PM,Vietnam Airlines,1 hr 45 min,2024-06-14,"₫2,361,000"
1570,SGN,VII,4:30 AM,6:20 AM,VietJet Air,1 hr 50 min,2024-06-14,"₫1,976,600"
1571,SGN,VII,5:55 AM,7:45 AM,VietJet Air,1 hr 50 min,2024-06-14,"₫1,976,600"
1572,SGN,VII,8:30 AM,10:20 AM,VietJet Air,1 hr 50 min,2024-06-14,"₫1,976,600"
1573,SGN,VII,3:25 PM,5:15 PM,VietJet Air,1 hr 50 min,2024-06-14,"₫1,976,600"
1574,SGN,VII,7:50 PM,9:40 PM,VietJet Air,1 hr 50 min,2024-06-14,"₫1,976,600"
1575,SGN,VII,9:45 PM,11:35 PM,VietJet Air,1 hr 50 min,2024-06-14,"₫1,976,600"
1576,SGN,VII,7:25 PM,9:15 PM,Vietnam Airlines,1 hr 50 min,2024-06-14,"₫2,145,000"
1577,SGN,VII,7:05 AM,8:55 AM,Vietnam Airlines,1 hr 50 min,2024-06-14,"₫2,361,000"
1578,SGN,VII,2:00 PM,3:50 PM,Vietnam Airlines,1 hr 50 min,2024-06-14,"₫2,361,000"
1579,SGN,VII,4:30 AM,6:20 AM,VietJet Air,1 hr 50 min,2024-06-15,"₫1,803,800"
1580,SGN,VII,10:20 AM,12:10 PM,VietJet Air,1 hr 50 min,2024-06-15,"₫1,803,800"
1581,SGN,VII,3:25 PM,5:15 PM,VietJet Air,1 hr 50 min,2024-06-15,"₫1,803,800"
1582,SGN,VII,7:20 PM,9:10 PM,Bamboo Airways,1 hr 50 min,2024-06-15,"₫2,041,000"
1583,SGN,VII,1:50 PM,3:50 PM,Vietnam Airlines,2 hr,2024-06-15,"₫2,145,000"
1584,SGN,VII,7:50 PM,9:40 PM,VietJet Air,1 hr 50 min,2024-06-15,"₫1,803,800"
1585,SGN,VII,9:45 PM,11:35 PM,VietJet Air,1 hr 50 min,2024-06-15,"₫1,803,800"
1586,SGN,VII,8:30 AM,10:20 AM,VietJet Air,1 hr 50 min,2024-06-15,"₫1,976,600"
1587,SGN,VII,7:25 PM,9:15 PM,Vietnam Airlines,1 hr 50 min,2024-06-15,"₫2,145,000"
1588,SGN,VII,11:20 AM,1:05 PM,Vietnam Airlines,1 hr 45 min,2024-06-15,"₫2,577,000"
1589,SGN,VII,4:30 AM,6:20 AM,VietJet Air,1 hr 50 min,2024-06-16,"₫1,803,800"
1590,SGN,VII,5:55 AM,7:45 AM,VietJet Air,1 hr 50 min,2024-06-16,"₫1,803,800"
1591,SGN,VII,11:20 AM,1:05 PM,Vietnam Airlines,1 hr 45 min,2024-06-16,"₫2,145,000"
1592,SGN,VII,8:30 AM,10:20 AM,VietJet Air,1 hr 50 min,2024-06-16,"₫1,976,600"
1593,SGN,VII,10:20 AM,12:10 PM,VietJet Air,1 hr 50 min,2024-06-16,"₫1,976,600"
1594,SGN,VII,3:25 PM,5:15 PM,VietJet Air,1 hr 50 min,2024-06-16,"₫1,976,600"
1595,SGN,VII,7:50 PM,9:40 PM,VietJet Air,1 hr 50 min,2024-06-16,"₫1,976,600"
1596,SGN,VII,9:45 PM,11:35 PM,VietJet Air,1 hr 50 min,2024-06-16,"₫1,976,600"
1597,SGN,VII,7:20 PM,9:10 PM,Bamboo Airways,1 hr 50 min,2024-06-16,"₫2,041,000"
1598,SGN,VII,7:05 AM,8:55 AM,Vietnam Airlines,1 hr 50 min,2024-06-16,"₫2,145,000"
1599,SGN,VII,1:50 PM,3:50 PM,Vietnam Airlines,2 hr,2024-06-16,"₫2,145,000"
1600,SGN,VII,7:25 PM,9:15 PM,Vietnam Airlines,1 hr 50 min,2024-06-16,"₫2,145,000"
1601,SGN,VII,4:30 AM,6:20 AM,VietJet Air,1 hr 50 min,2024-06-17,"₫1,544,600"
1602,SGN,VII,5:55 AM,7:45 AM,VietJet Air,1 hr 50 min,2024-06-17,"₫1,544,600"
1603,SGN,VII,11:20 AM,1:05 PM,Vietnam Airlines,1 hr 45 min,2024-06-17,"₫2,145,000"
1604,SGN,VII,9:45 PM,11:35 PM,VietJet Air,1 hr 50 min,2024-06-17,"₫1,544,600"
1605,SGN,VII,4:30 AM,6:20 AM,VietJet Air,1 hr 50 min,2024-06-18,"₫1,544,600"
1606,SGN,VII,5:55 AM,7:45 AM,VietJet Air,1 hr 50 min,2024-06-18,"₫1,544,600"
1607,SGN,VII,7:05 AM,8:55 AM,Vietnam Airlines,1 hr 50 min,2024-06-18,"₫1,929,000"
1608,SGN,VII,4:30 AM,6:20 AM,VietJet Air,1 hr 50 min,2024-06-19,"₫1,544,600"
1609,SGN,VII,5:55 AM,7:45 AM,VietJet Air,1 hr 50 min,2024-06-19,"₫1,544,600"
1610,SGN,VII,7:20 PM,9:10 PM,Bamboo Airways,1 hr 50 min,2024-06-19,"₫1,674,000"
1611,SGN,VII,7:05 AM,8:55 AM,Vietnam Airlines,1 hr 50 min,2024-06-19,"₫1,929,000"
1612,SGN,VII,9:45 PM,11:35 PM,VietJet Air,1 hr 50 min,2024-06-19,"₫1,544,600"
1613,SGN,VII,7:50 PM,9:40 PM,VietJet Air,1 hr 50 min,2024-06-19,"₫1,674,200"
1614,SGN,VII,7:25 PM,9:15 PM,Vietnam Airlines,1 hr 50 min,2024-06-19,"₫1,929,000"
1615,SGN,VII,8:30 AM,10:20 AM,VietJet Air,1 hr 50 min,2024-06-19,"₫1,976,600"
1616,SGN,VII,10:20 AM,12:10 PM,VietJet Air,1 hr 50 min,2024-06-19,"₫1,976,600"
1617,SGN,VII,3:25 PM,5:15 PM,VietJet Air,1 hr 50 min,2024-06-19,"₫1,976,600"
1618,SGN,VII,11:20 AM,1:05 PM,Vietnam Airlines,1 hr 45 min,2024-06-19,"₫2,145,000"
1619,SGN,VII,2:00 PM,3:50 PM,Vietnam Airlines,1 hr 50 min,2024-06-19,"₫2,145,000"
1620,SGN,VII,7:20 PM,9:10 PM,Bamboo Airways,1 hr 50 min,2024-06-20,"₫1,674,000"
1621,SGN,VII,10:20 AM,12:10 PM,VietJet Air,1 hr 50 min,2024-06-20,"₫1,803,800"
1622,SGN,VII,7:05 AM,8:55 AM,Vietnam Airlines,1 hr 50 min,2024-06-20,"₫1,929,000"
1623,SGN,VII,4:30 AM,6:20 AM,VietJet Air,1 hr 50 min,2024-06-20,"₫1,803,800"
1624,SGN,VII,8:30 AM,10:20 AM,VietJet Air,1 hr 50 min,2024-06-20,"₫1,803,800"
1625,SGN,VII,3:25 PM,5:15 PM,VietJet Air,1 hr 50 min,2024-06-20,"₫1,803,800"
1626,SGN,VII,7:50 PM,9:40 PM,VietJet Air,1 hr 50 min,2024-06-20,"₫1,803,800"
1627,SGN,VII,9:45 PM,11:35 PM,VietJet Air,1 hr 50 min,2024-06-20,"₫1,803,800"
1628,SGN,VII,7:25 PM,9:15 PM,Vietnam Airlines,1 hr 50 min,2024-06-20,"₫1,929,000"
1629,SGN,VII,11:20 AM,1:05 PM,Vietnam Airlines,1 hr 45 min,2024-06-20,"₫2,145,000"
1630,SGN,VII,2:00 PM,3:50 PM,Vietnam Airlines,1 hr 50 min,2024-06-20,"₫2,145,000"
